DataID,Temperature1,Temperature2,Humidity1,Humidity2,LDR,Pump,Heater,Date,6:07:34 PM
1769,35,30,27,45,,,,10/12/2020,6:37:41 PM
1770,32,24,35,69,,,,10/12/2020,6:37:41 PM
1771,37,28,21,81,,,,10/12/2020,6:37:41 PM
1772,32,25,36,97,,,,10/12/2020,6:37:42 PM
1773,35,24,16,58,,,,10/12/2020,6:37:42 PM
1774,35,27,57,83,,,,10/12/2020,6:37:42 PM
1775,35,22,27,45,,,,10/12/2020,6:37:42 PM
1776,33,25,46,53,,,,10/12/2020,6:37:43 PM
1777,33,22,10,79,,,,10/12/2020,6:37:43 PM
1778,30,30,22,60,,,,10/12/2020,6:37:43 PM
1779,39,30,50,66,,,,10/12/2020,6:37:43 PM
1780,30,20,18,87,,,,10/12/2020,6:37:43 PM
1781,34,21,24,82,,,,10/12/2020,6:37:43 PM
1782,37,29,16,100,,,,10/12/2020,6:37:44 PM
1783,31,20,25,51,,,,10/12/2020,6:37:44 PM
1784,34,21,20,43,,,,10/12/2020,6:37:44 PM
1785,39,25,37,85,,,,10/12/2020,6:37:44 PM
1786,39,21,27,41,,,,10/12/2020,6:37:44 PM
1787,34,27,13,66,,,,10/12/2020,6:37:45 PM
1788,31,25,57,57,,,,10/12/2020,6:37:45 PM
1789,40,24,11,67,,,,10/12/2020,6:37:45 PM
1790,34,22,30,40,,,,10/12/2020,6:37:45 PM
1791,33,20,21,47,,,,10/12/2020,6:37:46 PM
1792,36,24,43,74,,,,10/12/2020,6:37:46 PM
1793,40,25,48,59,,,,10/12/2020,6:37:46 PM
1794,35,29,50,79,,,,10/12/2020,6:37:46 PM
1795,40,20,60,59,,,,10/12/2020,6:37:47 PM
1796,34,27,18,65,,,,10/12/2020,6:37:47 PM
1797,31,30,50,62,,,,10/12/2020,6:37:47 PM
1798,31,22,48,41,,,,10/12/2020,6:37:47 PM
1799,31,20,9,100,,,,10/12/2020,6:37:47 PM
1800,30,26,17,74,,,,10/12/2020,6:37:48 PM
1801,37,23,23,83,,,,10/12/2020,6:37:48 PM
1802,30,30,38,65,,,,10/12/2020,6:37:48 PM
1803,30,22,5,90,,,,10/12/2020,6:37:48 PM
1804,34,23,11,60,,,,10/12/2020,6:37:48 PM
1805,40,29,9,44,,,,10/12/2020,6:37:48 PM
1806,37,20,32,47,,,,10/12/2020,6:37:49 PM
1807,31,24,21,66,,,,10/12/2020,6:37:49 PM
1808,33,28,43,92,,,,10/12/2020,6:37:49 PM
1809,34,30,43,95,,,,10/12/2020,6:37:49 PM
1810,37,21,27,88,,,,10/12/2020,6:37:50 PM
1811,32,26,50,54,,,,10/12/2020,6:37:50 PM
1812,39,28,51,49,,,,10/12/2020,6:37:50 PM
1813,33,23,33,92,,,,10/12/2020,6:37:50 PM
1814,30,25,9,81,,,,10/12/2020,6:37:50 PM
1815,40,22,35,71,,,,10/12/2020,6:37:51 PM
1816,40,20,10,81,,,,10/12/2020,6:37:51 PM
1817,37,21,33,63,,,,10/12/2020,6:37:51 PM
1818,39,27,36,81,,,,10/12/2020,6:37:51 PM
1819,36,28,51,88,,,,10/12/2020,6:37:52 PM
1820,34,30,38,79,,,,10/12/2020,6:37:52 PM
1821,36,28,58,100,,,,10/12/2020,6:37:52 PM
1822,36,25,28,52,,,,10/12/2020,6:37:52 PM
1823,40,20,35,81,,,,10/12/2020,6:37:53 PM
1824,31,27,6,70,,,,10/12/2020,6:37:53 PM
1825,36,22,14,81,,,,10/12/2020,6:37:53 PM
1826,35,30,37,86,,,,10/12/2020,6:37:53 PM
1827,32,25,42,59,,,,10/12/2020,6:37:53 PM
1828,31,21,10,56,,,,10/12/2020,6:37:53 PM
1829,38,25,58,82,,,,10/12/2020,6:37:53 PM
1830,33,25,34,96,,,,10/12/2020,6:37:54 PM
1831,33,29,13,94,,,,10/12/2020,6:37:54 PM
1832,32,21,29,68,,,,10/12/2020,6:37:54 PM
1833,37,30,37,58,,,,10/12/2020,6:37:54 PM
1834,34,28,17,70,,,,10/12/2020,6:37:55 PM
1835,40,24,27,85,,,,10/12/2020,6:37:55 PM
1836,33,29,10,73,,,,10/12/2020,6:37:55 PM
1837,37,25,38,85,,,,10/12/2020,6:37:55 PM
1838,37,26,35,82,,,,10/12/2020,6:37:56 PM
1839,32,29,45,97,,,,10/12/2020,6:37:56 PM
1840,32,26,52,79,,,,10/12/2020,6:37:56 PM
1841,32,25,24,43,,,,10/12/2020,6:37:56 PM
1842,35,29,22,68,,,,10/12/2020,6:37:56 PM
1843,34,28,10,66,,,,10/12/2020,6:37:57 PM
1844,34,25,45,43,,,,10/12/2020,6:37:57 PM
1845,37,21,40,65,,,,10/12/2020,6:37:57 PM
1846,31,29,51,43,,,,10/12/2020,6:37:57 PM
1847,36,29,33,53,,,,10/12/2020,6:37:58 PM
1848,39,27,32,41,,,,10/12/2020,6:37:58 PM
1849,37,30,30,87,,,,10/12/2020,6:37:58 PM
1850,32,23,35,67,,,,10/12/2020,6:37:58 PM
1851,37,23,7,57,,,,10/12/2020,6:37:58 PM
1852,30,28,33,53,,,,10/12/2020,6:37:58 PM
1853,38,26,7,100,,,,10/12/2020,6:37:59 PM
1854,35,27,37,69,,,,10/12/2020,6:37:59 PM
1855,35,29,40,43,,,,10/12/2020,6:37:59 PM
1856,38,23,47,68,,,,10/12/2020,6:37:59 PM
1857,39,27,55,93,,,,10/12/2020,6:37:59 PM
1858,31,27,38,67,,,,10/12/2020,6:38:00 PM
1859,39,25,5,82,,,,10/12/2020,6:38:00 PM
1860,31,22,12,99,,,,10/12/2020,6:38:00 PM
1861,33,22,40,57,,,,10/12/2020,6:38:00 PM
1862,39,25,55,82,,,,10/12/2020,6:38:01 PM
1863,39,22,51,56,,,,10/12/2020,6:38:01 PM
1864,30,21,40,41,,,,10/12/2020,6:38:01 PM
1865,36,25,29,90,,,,10/12/2020,6:38:01 PM
1866,40,20,7,94,,,,10/12/2020,6:38:02 PM
1867,32,22,31,55,,,,10/12/2020,6:38:02 PM
1868,39,28,49,96,,,,10/12/2020,6:38:02 PM
1869,40,21,52,81,,,,10/12/2020,6:38:02 PM
1870,33,23,55,86,,,,10/12/2020,6:38:02 PM
1871,34,21,42,84,,,,10/12/2020,6:38:03 PM
1872,33,20,33,77,,,,10/12/2020,6:38:03 PM
1873,40,23,22,64,,,,10/12/2020,6:38:03 PM
1874,30,28,56,81,,,,10/12/2020,6:38:03 PM
1875,40,23,6,43,,,,10/12/2020,6:38:03 PM
1876,34,24,23,96,,,,10/12/2020,6:38:03 PM
1877,37,21,24,74,,,,10/12/2020,6:38:04 PM
1878,34,28,25,47,,,,10/12/2020,6:38:04 PM
1879,35,27,29,64,,,,10/12/2020,6:38:04 PM
1880,38,21,47,100,,,,10/12/2020,6:38:04 PM
1881,37,29,8,57,,,,10/12/2020,6:38:05 PM
1882,37,20,36,88,,,,10/12/2020,6:38:05 PM
1883,39,23,56,81,,,,10/12/2020,6:38:05 PM
1884,30,24,29,100,,,,10/12/2020,6:38:05 PM
1885,40,21,57,46,,,,10/12/2020,6:38:05 PM
1886,32,25,58,93,,,,10/12/2020,6:38:06 PM
1887,33,25,47,62,,,,10/12/2020,6:38:06 PM
1888,31,25,27,89,,,,10/12/2020,6:38:06 PM
1889,30,27,15,96,,,,10/12/2020,6:38:06 PM
1890,35,26,11,92,,,,10/12/2020,6:38:07 PM
1891,31,30,7,97,,,,10/12/2020,6:38:07 PM
1892,34,30,56,74,,,,10/12/2020,6:38:07 PM
1893,39,26,44,61,,,,10/12/2020,6:38:07 PM
1894,30,20,46,46,,,,10/12/2020,6:38:08 PM
1895,36,29,49,47,,,,10/12/2020,6:38:08 PM
1896,38,29,7,45,,,,10/12/2020,6:38:08 PM
1897,31,29,23,45,,,,10/12/2020,6:38:08 PM
1898,30,30,12,60,,,,10/12/2020,6:38:08 PM
1899,33,20,32,74,,,,10/12/2020,6:38:08 PM
1900,39,21,11,82,,,,10/12/2020,6:38:08 PM
1901,34,28,46,75,,,,10/12/2020,6:38:09 PM
1902,39,26,9,67,,,,10/12/2020,6:38:09 PM
1903,32,29,17,68,,,,10/12/2020,6:38:10 PM
1904,38,23,35,92,,,,10/12/2020,6:38:10 PM
1905,31,26,16,100,,,,10/12/2020,6:38:10 PM
1906,37,29,20,55,,,,10/12/2020,6:38:10 PM
1907,32,29,29,98,,,,10/12/2020,6:38:10 PM
1908,36,20,12,83,,,,10/12/2020,6:38:11 PM
1909,39,23,30,81,,,,10/12/2020,6:38:11 PM
1910,33,30,25,62,,,,10/12/2020,6:38:11 PM
1911,31,29,47,98,,,,10/12/2020,6:38:11 PM
1912,34,21,37,54,,,,10/12/2020,6:38:11 PM
1913,34,30,60,95,,,,10/12/2020,6:38:11 PM
1914,31,28,56,55,,,,10/12/2020,6:38:12 PM
1915,37,26,35,42,,,,10/12/2020,6:38:12 PM
1916,40,30,5,44,,,,10/12/2020,6:38:12 PM
1917,33,26,22,40,,,,10/12/2020,6:38:12 PM
1918,39,26,36,77,,,,10/12/2020,6:38:13 PM
1919,35,25,12,63,,,,10/12/2020,6:38:13 PM
1920,39,22,47,48,,,,10/12/2020,6:38:13 PM
1921,33,25,14,88,,,,10/12/2020,6:38:13 PM
1922,35,27,20,99,,,,10/12/2020,6:38:13 PM
1923,37,24,40,87,,,,10/12/2020,6:38:13 PM
1924,38,28,21,93,,,,10/12/2020,6:38:14 PM
1925,33,26,57,61,,,,10/12/2020,6:38:14 PM
1926,34,29,32,86,,,,10/12/2020,6:38:14 PM
1927,40,22,25,77,,,,10/12/2020,6:38:14 PM
1928,30,30,6,59,,,,10/12/2020,6:38:14 PM
1929,39,24,37,77,,,,10/12/2020,6:38:15 PM
1930,38,21,45,65,,,,10/12/2020,6:38:15 PM
1931,39,24,34,59,,,,10/12/2020,6:38:15 PM
1932,39,20,5,95,,,,10/12/2020,6:38:15 PM
1933,39,20,60,66,,,,10/12/2020,6:38:16 PM
1934,32,23,50,59,,,,10/12/2020,6:38:16 PM
1935,32,24,10,71,,,,10/12/2020,6:38:16 PM
1936,33,29,54,79,,,,10/12/2020,6:38:16 PM
1937,32,27,43,88,,,,10/12/2020,6:38:17 PM
1938,36,21,5,76,,,,10/12/2020,6:38:17 PM
1939,30,24,37,60,,,,10/12/2020,6:38:17 PM
1940,40,25,30,86,,,,10/12/2020,6:38:17 PM
1941,40,28,30,88,,,,10/12/2020,6:38:17 PM
1942,34,23,46,85,,,,10/12/2020,6:38:18 PM
1943,32,30,47,77,,,,10/12/2020,6:38:18 PM
1944,39,24,56,91,,,,10/12/2020,6:38:18 PM
1945,40,24,40,93,,,,10/12/2020,6:38:18 PM
1946,31,23,58,84,,,,10/12/2020,6:38:18 PM
1947,34,29,34,92,,,,10/12/2020,6:38:19 PM
1948,31,21,16,57,,,,10/12/2020,6:38:19 PM
1949,32,25,58,58,,,,10/12/2020,6:38:19 PM
1950,36,20,40,84,,,,10/12/2020,6:38:19 PM
1951,30,25,41,82,,,,10/12/2020,6:38:19 PM
1952,32,29,49,47,,,,10/12/2020,6:38:20 PM
1953,36,21,19,99,,,,10/12/2020,6:38:20 PM
1954,39,22,56,53,,,,10/12/2020,6:38:20 PM
1955,35,28,27,43,,,,10/12/2020,6:38:20 PM
1956,40,22,43,90,,,,10/12/2020,6:38:20 PM
1957,36,29,29,100,,,,10/12/2020,6:38:21 PM
1958,35,24,32,90,,,,10/12/2020,6:38:21 PM
1959,30,20,40,59,,,,10/12/2020,6:38:21 PM
1960,35,29,60,46,,,,10/12/2020,6:38:21 PM
1961,39,20,32,60,,,,10/12/2020,6:38:22 PM
1962,34,30,5,74,,,,10/12/2020,6:38:22 PM
1963,35,25,43,44,,,,10/12/2020,6:38:22 PM
1964,34,20,41,58,,,,10/12/2020,6:38:22 PM
1965,38,20,22,58,,,,10/12/2020,6:38:23 PM
1966,34,29,50,88,,,,10/12/2020,6:38:23 PM
1967,32,23,59,51,,,,10/12/2020,6:38:23 PM
1968,31,21,21,83,,,,10/12/2020,6:38:23 PM
1969,40,20,54,89,,,,10/12/2020,6:38:23 PM
1970,30,27,20,87,,,,10/12/2020,6:38:23 PM
1971,30,29,16,43,,,,10/12/2020,6:38:23 PM
1972,30,20,52,76,,,,10/12/2020,6:38:24 PM
1973,32,30,16,50,,,,10/12/2020,6:38:24 PM
1974,39,23,17,68,,,,10/12/2020,6:38:24 PM
1975,31,29,31,98,,,,10/12/2020,6:38:24 PM
1976,32,25,44,84,,,,10/12/2020,6:38:25 PM
1977,40,30,18,63,,,,10/12/2020,6:38:25 PM
1978,40,20,39,42,,,,10/12/2020,6:38:25 PM
1979,33,21,39,56,,,,10/12/2020,6:38:25 PM
1980,31,27,46,75,,,,10/12/2020,6:38:26 PM
1981,35,25,39,49,,,,10/12/2020,6:38:26 PM
1982,35,24,42,65,,,,10/12/2020,6:38:26 PM
1983,30,23,29,55,,,,10/12/2020,6:38:26 PM
1984,36,25,40,49,,,,10/12/2020,6:38:26 PM
1985,40,30,36,88,,,,10/12/2020,6:38:27 PM
1986,36,24,23,98,,,,10/12/2020,6:38:27 PM
1987,34,20,29,61,,,,10/12/2020,6:38:28 PM
1988,36,27,19,97,,,,10/12/2020,6:38:28 PM
1989,38,26,20,50,,,,10/12/2020,6:38:28 PM
1990,36,25,8,60,,,,10/12/2020,6:38:28 PM
1991,30,21,35,58,,,,10/12/2020,6:38:28 PM
1992,40,21,58,69,,,,10/12/2020,6:38:28 PM
1993,33,30,19,66,,,,10/12/2020,6:38:29 PM
1994,40,23,27,64,,,,10/12/2020,6:38:29 PM
1995,31,20,49,85,,,,10/12/2020,6:38:29 PM
1996,35,25,12,99,,,,10/12/2020,6:38:29 PM
1997,31,22,45,53,,,,10/12/2020,6:38:29 PM
1998,30,29,9,58,,,,10/12/2020,6:38:29 PM
1999,38,27,15,62,,,,10/12/2020,6:38:29 PM
2000,30,20,37,96,,,,10/12/2020,6:38:30 PM
2001,34,28,5,67,,,,10/12/2020,6:38:30 PM
2002,32,25,7,84,,,,10/12/2020,6:38:30 PM
2003,40,23,29,56,,,,10/12/2020,6:38:30 PM
2004,34,22,11,87,,,,10/12/2020,6:38:31 PM
2005,40,28,21,73,,,,10/12/2020,6:38:31 PM
2006,39,21,42,66,,,,10/12/2020,6:38:31 PM
2007,35,29,12,95,,,,10/12/2020,6:38:31 PM
2008,38,29,11,57,,,,10/12/2020,6:38:32 PM
2009,40,22,41,76,,,,10/12/2020,6:38:32 PM
2010,32,26,11,83,,,,10/12/2020,6:38:32 PM
2011,40,22,56,68,,,,10/12/2020,6:38:32 PM
2012,36,21,27,92,,,,10/12/2020,6:38:32 PM
2013,30,21,17,80,,,,10/12/2020,6:38:33 PM
2014,31,23,42,73,,,,10/12/2020,6:38:33 PM
2015,34,24,25,84,,,,10/12/2020,6:38:33 PM
2016,35,27,46,41,,,,10/12/2020,6:38:33 PM
2017,39,25,25,83,,,,10/12/2020,6:38:33 PM
2018,31,23,57,57,,,,10/12/2020,6:38:33 PM
2019,32,22,26,42,,,,10/12/2020,6:38:34 PM
2020,39,25,44,40,,,,10/12/2020,6:38:34 PM
2021,30,21,50,78,,,,10/12/2020,6:38:34 PM
2022,35,26,45,42,,,,10/12/2020,6:38:35 PM
2023,34,28,43,69,,,,10/12/2020,6:38:35 PM
2024,30,25,39,50,,,,10/12/2020,6:38:35 PM
2025,36,30,20,63,,,,10/12/2020,6:38:35 PM
2026,40,28,22,52,,,,10/12/2020,6:38:35 PM
2027,33,28,41,99,,,,10/12/2020,6:38:36 PM
2028,38,21,24,81,,,,10/12/2020,6:38:36 PM
2029,38,25,48,48,,,,10/12/2020,6:38:36 PM
2030,40,26,5,59,,,,10/12/2020,6:38:36 PM
2031,36,26,35,48,,,,10/12/2020,6:38:36 PM
2032,39,25,9,56,,,,10/12/2020,6:38:37 PM
2033,35,25,18,94,,,,10/12/2020,6:38:37 PM
2034,36,22,58,56,,,,10/12/2020,6:38:37 PM
2035,32,27,31,43,,,,10/12/2020,6:38:37 PM
2036,35,22,12,73,,,,10/12/2020,6:38:38 PM
2037,30,26,5,79,,,,10/12/2020,6:38:38 PM
2038,34,28,19,61,,,,10/12/2020,6:38:38 PM
2039,38,28,27,71,,,,10/12/2020,6:38:38 PM
2040,30,28,45,40,,,,10/12/2020,6:38:38 PM
2041,40,20,8,90,,,,10/12/2020,6:38:38 PM
2042,35,20,35,88,,,,10/12/2020,6:38:39 PM
2043,36,21,37,57,,,,10/12/2020,6:38:39 PM
2044,31,20,44,40,,,,10/12/2020,6:38:39 PM
2045,31,28,46,40,,,,10/12/2020,6:38:39 PM
2046,40,26,55,60,,,,10/12/2020,6:38:39 PM
2047,39,23,26,92,,,,10/12/2020,6:38:40 PM
2048,39,28,6,63,,,,10/12/2020,6:38:40 PM
2049,33,25,22,40,,,,10/12/2020,6:38:40 PM
2050,32,21,59,60,,,,10/12/2020,6:38:40 PM
2051,31,26,27,63,,,,10/12/2020,6:38:41 PM
2052,35,30,55,99,,,,10/12/2020,6:38:41 PM
2053,37,30,47,57,,,,10/12/2020,6:38:41 PM
2054,30,30,7,78,,,,10/12/2020,6:38:41 PM
2055,32,23,42,91,,,,10/12/2020,6:38:41 PM
2056,32,25,5,52,,,,10/12/2020,6:38:42 PM
2057,36,25,21,64,,,,10/12/2020,6:38:42 PM
2058,30,24,17,79,,,,10/12/2020,6:38:42 PM
2059,37,25,7,52,,,,10/12/2020,6:38:42 PM
2060,38,23,47,49,,,,10/12/2020,6:38:43 PM
2061,37,21,43,91,,,,10/12/2020,6:38:43 PM
2062,34,25,24,41,,,,10/12/2020,6:38:43 PM
2063,36,29,21,85,,,,10/12/2020,6:38:44 PM
2064,40,28,45,75,,,,10/12/2020,6:38:44 PM
2065,38,28,42,83,,,,10/12/2020,6:38:44 PM
2066,38,20,13,81,,,,10/12/2020,6:38:44 PM
2067,40,23,20,75,,,,10/12/2020,6:38:44 PM
2068,36,26,19,67,,,,10/12/2020,6:38:44 PM
2069,38,30,42,94,,,,10/12/2020,6:38:44 PM
2070,33,24,11,88,,,,10/12/2020,6:38:44 PM
2071,33,27,33,47,,,,10/12/2020,6:38:45 PM
2072,36,29,30,75,,,,10/12/2020,6:38:45 PM
2073,30,26,9,92,,,,10/12/2020,6:38:45 PM
2074,35,22,43,56,,,,10/12/2020,6:38:46 PM
2075,40,25,45,46,,,,10/12/2020,6:38:46 PM
2076,34,21,18,93,,,,10/12/2020,6:38:46 PM
2077,30,22,12,41,,,,10/12/2020,6:38:46 PM
2078,32,23,59,77,,,,10/12/2020,6:38:46 PM
2079,31,20,51,79,,,,10/12/2020,6:38:47 PM
2080,39,28,58,50,,,,10/12/2020,6:38:47 PM
2081,40,23,12,84,,,,10/12/2020,6:38:47 PM
2082,34,24,23,50,,,,10/12/2020,6:38:48 PM
2083,30,21,49,59,,,,10/12/2020,6:38:48 PM
2084,39,29,28,59,,,,10/12/2020,6:38:48 PM
2085,39,22,48,81,,,,10/12/2020,6:38:48 PM
2086,40,20,55,56,,,,10/12/2020,6:38:48 PM
2087,39,29,27,86,,,,10/12/2020,6:38:48 PM
2088,31,30,21,84,,,,10/12/2020,6:38:48 PM
2089,32,20,46,48,,,,10/12/2020,6:38:49 PM
2090,31,20,26,63,,,,10/12/2020,6:38:49 PM
2091,32,30,39,94,,,,10/12/2020,6:38:49 PM
2092,35,30,50,65,,,,10/12/2020,6:38:49 PM
2093,36,24,5,93,,,,10/12/2020,6:38:49 PM
2094,34,23,8,83,,,,10/12/2020,6:38:50 PM
2095,32,29,46,69,,,,10/12/2020,6:38:50 PM
2096,40,28,35,67,,,,10/12/2020,6:38:50 PM
2097,37,30,21,59,,,,10/12/2020,6:38:51 PM
2098,37,20,51,53,,,,10/12/2020,6:38:51 PM
2099,35,30,33,64,,,,10/12/2020,6:38:51 PM
2100,33,28,24,95,,,,10/12/2020,6:38:51 PM
2101,35,27,34,49,,,,10/12/2020,6:38:51 PM
2102,34,20,39,53,,,,10/12/2020,6:38:52 PM
2103,34,21,59,92,,,,10/12/2020,6:38:52 PM
2104,30,30,37,45,,,,10/12/2020,6:38:52 PM
2105,35,27,45,92,,,,10/12/2020,6:38:53 PM
2106,33,22,50,78,,,,10/12/2020,6:38:53 PM
2107,39,22,49,50,,,,10/12/2020,6:38:53 PM
2108,32,25,54,74,,,,10/12/2020,6:38:53 PM
2109,38,27,24,81,,,,10/12/2020,6:38:53 PM
2110,39,25,54,59,,,,10/12/2020,6:38:53 PM
2111,40,30,21,64,,,,10/12/2020,6:38:54 PM
2112,37,22,26,92,,,,10/12/2020,6:38:54 PM
2113,31,23,54,49,,,,10/12/2020,6:38:54 PM
2114,40,26,54,95,,,,10/12/2020,6:38:54 PM
2115,31,20,10,92,,,,10/12/2020,6:38:55 PM
2116,37,22,28,88,,,,10/12/2020,6:38:55 PM
2117,32,30,39,93,,,,10/12/2020,6:38:55 PM
2118,33,25,41,51,,,,10/12/2020,6:38:55 PM
2119,39,27,12,94,,,,10/12/2020,6:38:55 PM
2120,39,27,9,43,,,,10/12/2020,6:38:56 PM
2121,34,26,50,90,,,,10/12/2020,6:38:56 PM
2122,37,29,6,44,,,,10/12/2020,6:38:56 PM
2123,33,21,46,96,,,,10/12/2020,6:38:56 PM
2124,31,30,11,82,,,,10/12/2020,6:38:57 PM
2125,36,23,45,81,,,,10/12/2020,6:38:57 PM
2126,33,28,26,62,,,,10/12/2020,6:38:57 PM
2127,37,28,19,86,,,,10/12/2020,6:38:57 PM
2128,40,22,59,53,,,,10/12/2020,6:38:58 PM
2129,35,27,56,66,,,,10/12/2020,6:38:58 PM
2130,35,26,27,58,,,,10/12/2020,6:38:58 PM
2131,32,29,37,94,,,,10/12/2020,6:38:58 PM
2132,37,24,29,51,,,,10/12/2020,6:38:58 PM
2133,32,30,47,79,,,,10/12/2020,6:38:58 PM
2134,40,30,48,76,,,,10/12/2020,6:38:59 PM
2135,35,30,55,95,,,,10/12/2020,6:38:59 PM
2136,35,24,31,92,,,,10/12/2020,6:38:59 PM
2137,38,27,19,98,,,,10/12/2020,6:38:59 PM
2138,35,26,47,96,,,,10/12/2020,6:38:59 PM
2139,39,28,42,74,,,,10/12/2020,6:38:59 PM
2140,38,27,24,75,,,,10/12/2020,6:39:00 PM
2141,38,23,37,71,,,,10/12/2020,6:39:00 PM
2142,37,21,28,56,,,,10/12/2020,6:39:00 PM
2143,34,25,29,85,,,,10/12/2020,6:39:01 PM
2144,31,25,50,100,,,,10/12/2020,6:39:01 PM
2145,35,30,21,43,,,,10/12/2020,6:39:01 PM
2146,32,25,53,87,,,,10/12/2020,6:39:02 PM
2147,35,30,14,75,,,,10/12/2020,6:39:02 PM
2148,36,27,26,99,,,,10/12/2020,6:39:02 PM
2149,38,28,38,40,,,,10/12/2020,6:39:02 PM
2150,37,23,29,89,,,,10/12/2020,6:39:02 PM
2151,33,29,14,94,,,,10/12/2020,6:39:03 PM
2152,40,29,54,94,,,,10/12/2020,6:39:03 PM
2153,36,29,13,96,,,,10/12/2020,6:39:03 PM
2154,35,29,27,68,,,,10/12/2020,6:39:03 PM
2155,37,26,6,79,,,,10/12/2020,6:39:03 PM
2156,40,26,48,64,,,,10/12/2020,6:39:03 PM
2157,33,22,57,83,,,,10/12/2020,6:39:03 PM
2158,40,22,37,54,,,,10/12/2020,6:39:04 PM
2159,30,20,50,56,,,,10/12/2020,6:39:04 PM
2160,34,28,39,66,,,,10/12/2020,6:39:04 PM
2161,38,23,30,42,,,,10/12/2020,6:39:04 PM
2162,40,24,35,58,,,,10/12/2020,6:39:05 PM
2163,35,21,37,99,,,,10/12/2020,6:39:05 PM
2164,39,25,32,99,,,,10/12/2020,6:39:05 PM
2165,37,20,15,64,,,,10/12/2020,6:39:05 PM
2166,38,22,41,58,,,,10/12/2020,6:39:05 PM
2167,39,21,28,84,,,,10/12/2020,6:39:06 PM
2168,34,26,8,91,,,,10/12/2020,6:39:06 PM
2169,37,23,10,99,,,,10/12/2020,6:39:06 PM
2170,38,22,46,54,,,,10/12/2020,6:39:06 PM
2171,36,23,9,97,,,,10/12/2020,6:39:07 PM
2172,37,21,10,90,,,,10/12/2020,6:39:07 PM
2173,34,24,36,51,,,,10/12/2020,6:39:07 PM
2174,35,22,40,57,,,,10/12/2020,6:39:08 PM
2175,30,26,52,94,,,,10/12/2020,6:39:08 PM
2176,39,29,33,85,,,,10/12/2020,6:39:08 PM
2177,38,28,40,76,,,,10/12/2020,6:39:08 PM
2178,34,29,33,44,,,,10/12/2020,6:39:08 PM
2179,40,25,51,55,,,,10/12/2020,6:39:08 PM
2180,35,25,26,50,,,,10/12/2020,6:39:08 PM
2181,38,26,53,50,,,,10/12/2020,6:39:08 PM
2182,30,28,24,65,,,,10/12/2020,6:39:09 PM
2183,34,20,55,82,,,,10/12/2020,6:39:09 PM
2184,40,25,35,83,,,,10/12/2020,6:39:09 PM
2185,35,22,36,57,,,,10/12/2020,6:39:09 PM
2186,36,22,12,66,,,,10/12/2020,6:39:10 PM
2187,32,27,19,69,,,,10/12/2020,6:39:10 PM
2188,33,27,24,46,,,,10/12/2020,6:39:10 PM
2189,36,26,8,99,,,,10/12/2020,6:39:11 PM
2190,38,29,52,58,,,,10/12/2020,6:39:11 PM
2191,33,23,13,55,,,,10/12/2020,6:39:11 PM
2192,37,30,58,75,,,,10/12/2020,6:39:11 PM
2193,34,21,33,86,,,,10/12/2020,6:39:11 PM
2194,40,24,6,86,,,,10/12/2020,6:39:12 PM
2195,37,28,55,76,,,,10/12/2020,6:39:12 PM
2196,33,23,22,100,,,,10/12/2020,6:39:12 PM
2197,34,21,8,68,,,,10/12/2020,6:39:12 PM
2198,38,29,27,95,,,,10/12/2020,6:39:13 PM
2199,35,27,9,79,,,,10/12/2020,6:39:13 PM
2200,32,26,50,85,,,,10/12/2020,6:39:13 PM
2201,30,30,27,100,,,,10/12/2020,6:39:13 PM
2202,33,28,6,58,,,,10/12/2020,6:39:13 PM
2203,38,29,37,85,,,,10/12/2020,6:39:13 PM
2204,38,27,16,82,,,,10/12/2020,6:39:14 PM
2205,31,27,35,58,,,,10/12/2020,6:39:14 PM
2206,40,20,58,58,,,,10/12/2020,6:39:14 PM
2207,36,28,43,85,,,,10/12/2020,6:39:14 PM
2208,33,27,27,42,,,,10/12/2020,6:39:14 PM
2209,36,30,59,74,,,,10/12/2020,6:39:14 PM
2210,40,24,35,43,,,,10/12/2020,6:39:15 PM
2211,36,21,55,76,,,,10/12/2020,6:39:15 PM
2212,35,30,7,87,,,,10/12/2020,6:39:15 PM
2213,33,21,58,61,,,,10/12/2020,6:39:16 PM
2214,37,24,48,82,,,,10/12/2020,6:39:16 PM
2215,39,25,40,50,,,,10/12/2020,6:39:16 PM
2216,35,25,23,95,,,,10/12/2020,6:39:16 PM
2217,32,30,26,72,,,,10/12/2020,6:39:16 PM
2218,30,28,41,99,,,,10/12/2020,6:39:17 PM
2219,32,21,37,52,,,,10/12/2020,6:39:17 PM
2220,39,28,20,85,,,,10/12/2020,6:39:17 PM
2221,40,24,19,90,,,,10/12/2020,6:39:17 PM
2222,34,25,42,77,,,,10/12/2020,6:39:17 PM
2223,33,22,35,50,,,,10/12/2020,6:39:18 PM
2224,35,20,33,72,,,,10/12/2020,6:39:18 PM
2225,30,20,17,53,,,,10/12/2020,6:39:18 PM
2226,30,28,58,67,,,,10/12/2020,6:39:18 PM
2227,34,28,57,69,,,,10/12/2020,6:39:18 PM
2228,35,24,23,86,,,,10/12/2020,6:39:18 PM
2229,39,30,43,62,,,,10/12/2020,6:39:19 PM
2230,36,29,28,45,,,,10/12/2020,6:39:19 PM
2231,40,25,19,41,,,,10/12/2020,6:39:19 PM
2232,34,27,14,56,,,,10/12/2020,6:39:20 PM
